Species,Subject,Date,Time,Phase,Block,Trial,ConfigID,Correct1,Correct2,Correct3,Response1,Response2,Response3,RT1,RT2,RT3,ACC1,ACC2,ACC3,Score,Score2,Condition
Capuchin,Logan,2017-09-29,10:46:50,Exp,4,8,8,TopRight,BottomLeft,TopLeft,TopLeft,NA,NA,716,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:46:53,Exp,4,9,5,TopLeft,BottomRight,BottomLeft,BottomLeft,NA,NA,900,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:01,Exp,4,10,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,2032,399,950,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:47:05,Exp,4,11,12,BottomLeft,TopLeft,TopRight,TopRight,NA,NA,566,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:09,Exp,4,12,13,BottomLeft,TopLeft,BottomRight,BottomRight,NA,NA,734,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:13,Exp,4,13,11,TopRight,BottomRight,BottomLeft,BottomLeft,NA,NA,883,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:19,Exp,4,14,15,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,699,400,765,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:47:23,Exp,4,15,17,BottomLeft,BottomRight,TopRight,BottomRight,NA,NA,599,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Logan,2017-09-29,10:47:27,Exp,4,16,10,TopRight,BottomRight,TopLeft,TopLeft,NA,NA,517,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:31,Exp,4,17,2,TopLeft,BottomLeft,TopRight,TopRight,NA,NA,683,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:35,Exp,4,18,21,BottomRight,TopRight,BottomLeft,BottomLeft,NA,NA,815,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:38,Exp,4,19,14,BottomLeft,TopRight,TopLeft,TopLeft,NA,NA,632,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:45,Exp,4,20,9,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,1300,466,749,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:47:51,Exp,4,21,6,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,731,400,1382,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:47:55,Exp,4,22,16,BottomLeft,BottomRight,TopLeft,TopLeft,NA,NA,583,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:47:59,Exp,4,23,18,BottomRight,TopLeft,TopRight,TopRight,NA,NA,566,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:48:05,Exp,4,24,4,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,TopRight,717,532,432,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:48:08,Exp,4,25,8,TopRight,BottomLeft,TopLeft,TopLeft,NA,NA,683,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:48:14,Exp,4,26,18,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,TopRight,733,400,565,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:48:20,Exp,4,27,0,TopLeft,TopRight,BottomLeft,BottomLeft,NA,NA,933,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:48:24,Exp,4,28,5,TopLeft,BottomRight,BottomLeft,BottomLeft,NA,NA,817,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:48:32,Exp,4,29,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,833,400,2315,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:48:36,Exp,4,30,14,BottomLeft,TopRight,TopLeft,TopLeft,NA,NA,550,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:48:42,Exp,4,31,2,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,700,499,565,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:48:47,Exp,4,32,16,BottomLeft,BottomRight,TopLeft,TopLeft,NA,NA,684,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:48:53,Exp,4,33,15,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,765,398,617,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:48:58,Exp,4,34,20,BottomRight,TopRight,TopLeft,BottomRight,TopRight,TopLeft,516,549,566,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:49:03,Exp,4,35,12,BottomLeft,TopLeft,TopRight,TopRight,NA,NA,566,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:06,Exp,4,36,10,TopRight,BottomRight,TopLeft,TopLeft,NA,NA,567,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:14,Exp,4,37,3,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,616,1383,1082,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:49:19,Exp,4,38,6,TopRight,TopLeft,BottomLeft,BottomLeft,NA,NA,1150,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:23,Exp,4,39,21,BottomRight,TopRight,BottomLeft,BottomLeft,NA,NA,717,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:26,Exp,4,40,22,BottomRight,BottomLeft,TopLeft,TopLeft,NA,NA,516,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:32,Exp,4,41,1,TopLeft,TopRight,BottomRight,TopLeft,TopRight,BottomRight,516,532,700,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:49:36,Exp,4,42,4,TopLeft,BottomRight,TopRight,TopRight,NA,NA,633,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:42,Exp,4,43,11,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,800,499,616,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:49:46,Exp,4,44,9,TopRight,BottomLeft,BottomRight,BottomRight,NA,NA,634,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Logan,2017-09-29,10:49:53,Exp,4,45,23,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,618,864,716,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:50:00,Exp,4,46,17,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,1564,483,616,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:50:06,Exp,4,47,13,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,1247,399,615,1,1,1,1,0,BASE
Capuchin,Logan,2017-09-29,10:50:12,Exp,4,48,7,TopRight,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,684,432,766,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:09:14,Exp,1,1,21,BottomRight,TopRight,BottomLeft,BottomLeft,NA,NA,2800,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:09:22,Exp,1,2,14,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,1350,616,632,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:09:27,Exp,1,3,12,BottomLeft,TopLeft,TopRight,TopRight,NA,NA,933,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:09:33,Exp,1,4,11,TopRight,BottomRight,BottomLeft,BottomLeft,NA,NA,883,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:09:39,Exp,1,5,8,TopRight,BottomLeft,TopLeft,TopLeft,NA,NA,566,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:09:50,Exp,1,6,17,BottomLeft,BottomRight,TopRight,TopRight,NA,NA,1783,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:09:58,Exp,1,7,22,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,400,433,565,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:10:04,Exp,1,8,4,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,TopRight,400,400,515,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:10:14,Exp,1,9,9,TopRight,BottomLeft,BottomRight,BottomRight,NA,NA,867,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:10:23,Exp,1,10,10,TopRight,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,467,399,1716,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:10:30,Exp,1,11,20,BottomRight,TopRight,TopLeft,BottomRight,TopLeft,NA,383,733,NA,1,2,NA,1,1,PROBE
Capuchin,Lychee,2017-11-25,10:10:37,Exp,1,12,7,TopRight,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,583,550,832,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:10:43,Exp,1,13,15,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,400,698,617,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:10:50,Exp,1,14,1,TopLeft,TopRight,BottomRight,TopLeft,TopRight,BottomRight,400,399,883,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:10:57,Exp,1,15,5,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,783,399,899,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:11:07,Exp,1,16,0,TopLeft,TopRight,BottomLeft,BottomLeft,NA,NA,1183,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:11:11,Exp,1,17,13,BottomLeft,TopLeft,BottomRight,BottomRight,NA,NA,600,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:11:15,Exp,1,18,2,TopLeft,BottomLeft,TopRight,BottomLeft,NA,NA,417,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:11:35,Exp,1,19,6,TopRight,TopLeft,BottomLeft,BottomLeft,NA,NA,800,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:11:45,Exp,1,20,23,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,799,1133,1049,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:11:51,Exp,1,21,18,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,TopRight,400,666,632,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:11:56,Exp,1,22,16,BottomLeft,BottomRight,TopLeft,TopLeft,NA,NA,417,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:03,Exp,1,23,19,BottomRight,TopLeft,BottomLeft,BottomLeft,NA,NA,1618,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:09,Exp,1,24,3,TopLeft,BottomLeft,BottomRight,BottomLeft,NA,NA,667,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:12:13,Exp,1,25,2,TopLeft,BottomLeft,TopRight,BottomLeft,NA,NA,767,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:12:18,Exp,1,26,7,TopRight,TopLeft,BottomRight,BottomRight,NA,NA,934,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:23,Exp,1,27,0,TopLeft,TopRight,BottomLeft,BottomLeft,NA,NA,1351,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:28,Exp,1,28,15,BottomLeft,TopRight,BottomRight,BottomRight,NA,NA,617,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:32,Exp,1,29,8,TopRight,BottomLeft,TopLeft,TopLeft,NA,NA,567,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:37,Exp,1,30,14,BottomLeft,TopRight,TopLeft,TopLeft,NA,NA,766,NA,NA,2,NA,NA,1,2,BASE
Capuchin,Lychee,2017-11-25,10:12:42,Exp,1,31,18,BottomRight,TopLeft,TopRight,TopRight,NA,NA,1134,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:46,Exp,1,32,11,TopRight,BottomRight,BottomLeft,BottomLeft,NA,NA,601,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:12:53,Exp,1,33,20,BottomRight,TopRight,TopLeft,BottomRight,TopRight,TopLeft,417,516,565,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:13:01,Exp,1,34,21,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,400,1183,1732,1,1,1,1,0,PROBE
Capuchin,Lychee,2017-11-25,10:13:09,Exp,1,35,1,TopLeft,TopRight,BottomRight,TopLeft,TopRight,BottomRight,602,397,733,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:13:16,Exp,1,36,22,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,401,898,766,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:13:21,Exp,1,37,13,BottomLeft,TopLeft,BottomRight,BottomRight,NA,NA,618,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:13:29,Exp,1,38,23,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,950,1367,815,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:13:42,Exp,1,39,17,BottomLeft,BottomRight,TopRight,BottomLeft,TopRight,NA,1084,615,NA,1,2,NA,1,1,PROBE
Capuchin,Lychee,2017-11-25,10:13:53,Exp,1,40,9,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,400,3599,999,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:14:00,Exp,1,41,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,916,399,816,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:14:05,Exp,1,42,3,TopLeft,BottomLeft,BottomRight,BottomLeft,NA,NA,1099,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:14:11,Exp,1,43,4,TopLeft,BottomRight,TopRight,TopRight,NA,NA,834,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:14:14,Exp,1,44,5,TopLeft,BottomRight,BottomLeft,BottomLeft,NA,NA,1149,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:14:23,Exp,1,45,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,766,449,850,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:14:30,Exp,1,46,12,BottomLeft,TopLeft,TopRight,TopRight,NA,NA,651,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:14:35,Exp,1,47,10,TopRight,BottomRight,TopLeft,TopRight,TopRight,NA,683,399,NA,1,0,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:14:48,Exp,1,48,6,TopRight,TopLeft,BottomLeft,TopLeft,NA,NA,1933,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:15:00,Exp,2,1,9,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,917,899,699,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:15:07,Exp,2,2,0,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,450,1799,716,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:15:16,Exp,2,3,12,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,833,583,2099,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:15:23,Exp,2,4,14,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,401,765,566,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:15:29,Exp,2,5,10,TopRight,BottomRight,TopLeft,TopLeft,NA,NA,784,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:15:36,Exp,2,6,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,417,398,983,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:15:41,Exp,2,7,5,TopLeft,BottomRight,BottomLeft,BottomLeft,NA,NA,767,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:16:17,Exp,2,8,6,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,1650,700,866,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:16:24,Exp,2,9,18,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,TopRight,550,866,566,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:16:32,Exp,2,10,15,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,750,732,766,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:16:37,Exp,2,11,20,BottomRight,TopRight,TopLeft,TopLeft,NA,NA,1017,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:16:46,Exp,2,12,17,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,400,633,1315,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:17:05,Exp,2,13,4,TopLeft,BottomRight,TopRight,TopRight,NA,NA,800,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:17:11,Exp,2,14,3,TopLeft,BottomLeft,BottomRight,TopLeft,TopRight,NA,750,432,NA,1,0,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:17:17,Exp,2,15,22,BottomRight,BottomLeft,TopLeft,BottomRight,TopLeft,NA,667,749,NA,1,2,NA,1,1,PROBE
Capuchin,Lychee,2017-11-25,10:17:23,Exp,2,16,2,TopLeft,BottomLeft,TopRight,TopRight,NA,NA,1101,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:17:29,Exp,2,17,23,BottomRight,BottomLeft,TopRight,TopRight,NA,NA,434,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:17:36,Exp,2,18,8,TopRight,BottomLeft,TopLeft,TopLeft,NA,NA,2950,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:17:41,Exp,2,19,11,TopRight,BottomRight,BottomLeft,BottomLeft,NA,NA,1016,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:17:46,Exp,2,20,7,TopRight,TopLeft,BottomRight,TopRight,TopRight,NA,400,399,NA,1,0,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:18:01,Exp,2,21,13,BottomLeft,TopLeft,BottomRight,BottomRight,NA,NA,800,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:18:10,Exp,2,22,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,1000,1082,650,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:18:15,Exp,2,23,21,BottomRight,TopRight,BottomLeft,BottomLeft,NA,NA,1101,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:18:21,Exp,2,24,1,TopLeft,TopRight,BottomRight,BottomRight,NA,NA,867,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:18:28,Exp,2,25,13,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,401,398,800,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:18:33,Exp,2,26,23,BottomRight,BottomLeft,TopRight,TopRight,NA,NA,700,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:18:40,Exp,2,27,11,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,400,599,916,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:18:45,Exp,2,28,6,TopRight,TopLeft,BottomLeft,BottomLeft,NA,NA,1101,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:18:50,Exp,2,29,12,BottomLeft,TopLeft,TopRight,BottomLeft,TopRight,NA,634,432,NA,1,2,NA,1,1,BASE
Capuchin,Lychee,2017-11-25,10:18:54,Exp,2,30,3,TopLeft,BottomLeft,BottomRight,BottomRight,NA,NA,818,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:19:00,Exp,2,31,19,BottomRight,TopLeft,BottomLeft,BottomRight,BottomLeft,NA,484,465,NA,1,2,NA,1,1,BASE
Capuchin,Lychee,2017-11-25,10:19:05,Exp,2,32,1,TopLeft,TopRight,BottomRight,BottomRight,NA,NA,634,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:19:10,Exp,2,33,9,TopRight,BottomLeft,BottomRight,TopLeft,NA,NA,950,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:19:19,Exp,2,34,4,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,TopRight,883,949,966,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:19:26,Exp,2,35,5,TopLeft,BottomRight,BottomLeft,BottomLeft,NA,NA,667,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:19:32,Exp,2,36,0,TopLeft,TopRight,BottomLeft,TopRight,NA,NA,1233,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:19:39,Exp,2,37,21,BottomRight,TopRight,BottomLeft,BottomLeft,NA,NA,734,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:19:45,Exp,2,38,7,TopRight,TopLeft,BottomRight,TopLeft,NA,NA,1166,NA,NA,0,NA,NA,0,0,BASE
Capuchin,Lychee,2017-11-25,10:19:52,Exp,2,39,20,BottomRight,TopRight,TopLeft,BottomRight,TopLeft,NA,384,649,NA,1,2,NA,1,1,PROBE
Capuchin,Lychee,2017-11-25,10:19:58,Exp,2,40,18,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,TopRight,399,483,416,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:20:03,Exp,2,41,2,TopLeft,BottomLeft,TopRight,TopRight,NA,NA,817,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:20:08,Exp,2,42,10,TopRight,BottomRight,TopLeft,TopLeft,NA,NA,551,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:20:12,Exp,2,43,17,BottomLeft,BottomRight,TopRight,TopRight,NA,NA,551,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:20:19,Exp,2,44,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,533,399,400,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:20:33,Exp,2,45,14,BottomLeft,TopRight,TopLeft,TopLeft,NA,NA,401,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:20:40,Exp,2,46,8,TopRight,BottomLeft,TopLeft,TopRight,TopLeft,NA,984,582,NA,1,2,NA,1,1,BASE
Capuchin,Lychee,2017-11-25,10:20:46,Exp,2,47,15,BottomLeft,TopRight,BottomRight,BottomRight,NA,NA,1000,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:20:54,Exp,2,48,22,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,1166,466,532,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:21:01,Exp,3,1,20,BottomRight,TopRight,TopLeft,BottomRight,TopLeft,NA,901,1048,NA,1,2,NA,1,1,PROBE
Capuchin,Lychee,2017-11-25,10:21:12,Exp,3,2,8,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,BottomLeft,399,2083,715,1,1,0,0,0,BASE
Capuchin,Lychee,2017-11-25,10:21:21,Exp,3,3,14,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,TopRight,750,799,616,1,1,0,0,0,BASE
Capuchin,Lychee,2017-11-25,10:21:28,Exp,3,4,3,TopLeft,BottomLeft,BottomRight,BottomRight,NA,NA,949,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:21:37,Exp,3,5,12,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,1367,1450,565,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:21:43,Exp,3,6,5,TopLeft,BottomRight,BottomLeft,BottomLeft,NA,NA,651,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:21:51,Exp,3,7,21,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,400,399,2649,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:21:57,Exp,3,8,10,TopRight,BottomRight,TopLeft,TopLeft,NA,NA,700,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:22:03,Exp,3,9,6,TopRight,TopLeft,BottomLeft,BottomLeft,NA,NA,734,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:22:10,Exp,3,10,4,TopLeft,BottomRight,TopRight,TopRight,NA,NA,3116,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:22:14,Exp,3,11,23,BottomRight,BottomLeft,TopRight,TopRight,NA,NA,550,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:22:20,Exp,3,12,9,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,401,499,615,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:22:28,Exp,3,13,2,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,1367,899,565,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:22:34,Exp,3,14,19,BottomRight,TopLeft,BottomLeft,BottomLeft,NA,NA,1034,NA,NA,2,NA,NA,1,2,PROBE
Capuchin,Lychee,2017-11-25,10:22:41,Exp,3,15,0,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,401,399,1249,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:22:47,Exp,3,16,11,TopRight,BottomRight,BottomLeft,TopRight,BottomLeft,NA,1067,765,NA,1,2,NA,1,1,BASE
Capuchin,Lychee,2017-11-25,10:23:03,Exp,3,17,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,733,699,1849,1,1,1,1,0,BASE
Capuchin,Lychee,2017-11-25,10:23:11,Exp,3,18,22,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,TopRight,400,1232,466,1,1,0,0,0,BASE
